time,pos_w_x,pos_w_y,pos_w_z,vel_w_x,vel_w_y,vel_w_z,ang_vel_b_x,ang_vel_b_y,ang_vel_b_z,quat_b_to_w_w,quat_b_to_w_x,quat_b_to_w_y,quat_b_to_w_z,F_net_w_x,F_net_w_y,F_net_w_z,Tau_b_x,Tau_b_y,Tau_b_z
0.4200000000000002,0.5814854125511251,-0.3385929343405445,-7.877396998234951,7.737946216132107,-6.705367262485601,-34.0039112536332,0.0,-4.072721281298756,-4.0931700825199515,0.8693299404841478,-0.2816128543427354,0.28478798600667365,-0.289578068701737,61.31347101415318,-60.16259630402828,-41.38687762115111,0.0,-9.933466539753063,-9.983341664682815
0.4300000000000002,0.6651875352416972,-0.4118691937732214,-8.221070668944568,8.37021226905721,-7.327625943267692,-34.36736707096176,0.0,-4.172055946696287,-4.19300349916678,0.8688195407995217,-0.2934992159942973,0.2606284654796167,-0.30180062743039704,63.22660529251043,-62.22586807820903,-36.34558173285672,0.0,-9.933466539753063,-9.983341664682815
0.4400000000000002,0.7553864412608733,-0.4915578881893888,-8.567846534967133,9.019890601917611,-7.968869441616738,-34.67758660225657,0.0,-4.271390612093818,-4.292836915813608,0.8675097558624736,-0.3054025614099925,0.23565773683235444,-0.31404065029658196,64.96783328603998,-64.12434983490458,-31.021953129480508,0.0,-9.933466539753063,-9.983341664682815
0.45000000000000023,0.8522368527816371,-0.5778301447397496,-8.917164777805704,9.68504115207638,-8.627225655036074,-34.931824283857104,0.0,-4.370725277491348,-4.392670332460437,0.865346268047744,-0.31729281925741465,0.20988284199569981,-0.3262672154221628,66.5150550158768,-65.83562134193362,-25.42376816005377,0.0,-9.933466539753063,-9.983341664682815
0.46000000000000024,0.9558718431318867,-0.670836080603405,-9.268439205182604,10.363499035024955,-9.300593586365547,-35.12744273769003,0.0,-4.470059942888879,-4.492503749107265,0.8622744594272065,-0.32913819373198516,0.18331396390672966,-0.3384476276813998,67.84578829485744,-67.33679313294724,-19.561845383292777,0.0,-9.933466539753063,-9.983341664682815
0.47000000000000025,1.0664005684155673,-0.770702484675142,-9.621058658060976,11.052872528368066,-9.986640407173692,-35.26194528783717,0.0,-4.56939460828641,-4.592337165754094,0.8582396074482934,-0.3409051524462385,0.15596464091462248,-0.3505474062476847,68.93734933431115,-68.60468208081444,-13.450255014714047,0.0,-9.933466539753063,-9.983341664682815
0.48000000000000026,1.1839059995055123,-0.8775304899660645,-9.974388762368536,11.750543108994503,-10.682800529092251,-35.333010430755884,0.0,-4.66872927368394,-4.692170582400922,0.8531870983223632,-0.35255842285076594,0.12785198142462975,-0.36253028091325384,69.76705806264371,-69.6160121918559,-7.106514291870939,0.0,-9.933466539753063,-9.983341664682815
0.49000000000000027,1.308442677448952,-0.9913932593701714,-10.327774043088235,12.453667794343968,-11.38627694041069,-35.33852807196985,0.0,-4.768063939081471,-4.7920039990477505,0.847062658557799,-0.36406099801585795,0.098996877552569,-0.37435819803435966,70.31246853494655,-70.34764113184393,-0.5517641213962445,0.0,-9.933466539753063,-9.983341664682815
0.5000000000000002,1.440034517838733,-1.1123337100396997,-10.680540416007293,13.159184038978118,-12.09404506695282,-35.2766372919058,0.0,-4.867398604479002,-4.891837415694579,0.8398126049867158,-0.3753741526230529,0.06942421643853217,-0.38599133697512894,70.55162446341504,-70.77681265421293,6.1890780064044435,0.0,-9.933466539753063,-9.983341664682815
0.5100000000000002,1.5786726921778456,-1.2403623041795975,-11.031998069506788,13.86381743391125,-12.802859413989776,-35.14576534994952,0.0,-4.966733269876532,-4.991670832341407,0.8313841135361179,-0.3864574700315904,0.03916308774173004,-0.3973881379395713,70.46333949331306,-70.88143470369555,13.087194195627877,0.0,-9.933466539753063,-9.983341664682815
0.5200000000000002,1.7243136166556972,-1.375454936570804,-11.381444745298545,14.564092447785157,-13.509263239120655,-34.94466757917578,0.0,-5.066067935274063,-5.091504248988236,0.8217255068835642,-0.39726888129549154,0.008246985709303467,-0.40850534209222844,70.02750138739073,-70.64038251308799,20.109777077374368,0.0,-9.933466539753063,-9.983341664682815
0.5300000000000002,1.8768770810098414,-1.5175509515116643,-11.728169422950055,15.256346435414423,-14.209601494086025,-34.67246776515106,0.0,-5.165402600671594,-5.191337665635064,0.8107865610133558,-0.4077647170119556,-0.023285995918586905,-0.4192980448730658,69.22539876292662,-70.03382549653702,27.219981402471376,0.0,-9.933466539753063,-9.983341664682815
0.5400000000000003,2.03624455220909,-1.6665513240695602,-12.07145640836446,15.936747119924831,-14.90003725578959,-34.32869854144043,0.0,-5.264737266069124,-5.291171082281893,0.7985188305514622,-0.4178997728802259,-0.05539297803602519,-0.42971976341062257,68.04006845104085,-69.04357617035653,34.37692237106336,0.0,-9.933466539753063,-9.983341664682815
0.5500000000000003,2.202257689500359,-1.8223170424978636,-12.410589821092994,16.601313729126893,-15.576571842830335,-33.91334127285344,0.0,-5.364071931466655,-5.391004498928721,0.784875992605477,-0.4276273898412778,-0.08802612132982418,-0.4397225189283923,66.45666092020626,-67.65345870407448,41.535726858699775,0.0,-9.933466539753063,-9.983341664682815
0.5600000000000003,2.37471710884455,-1.9846677303285678,-12.744858469453854,17.245941934419093,-16.235068783070414,-33.42686483608595,0.0,-5.463406596864186,-5.49083791557555,0.769814208669494,-0.4368995496518162,-0.12113246459634147,-0.4492569350220619,64.46282052922,-65.8496940240078,48.64764367674904,0.0,-9.933466539753063,-9.983341664682815
0.5700000000000003,2.553381435854284,-2.153380547925756,-13.07356109592856,17.86643270097344,-16.871281759718833,-32.87026264747072,0.0,-5.562741262261716,-5.590671332222378,0.7532925039727656,-0.4456669867203562,-0.1546537784685952,-0.4582723526587935,62.04907665543491,-63.62129766484188,55.66021886152289,0.0,-9.933466539753063,-9.983341664682815
0.5800000000000003,2.7379666869630173,-2.328189414102868,-13.396011968232838,18.458525110873328,-17.480886617711196,-32.245087230427714,0.0,-5.662075927659247,-5.690504748869206,0.7352731634552255,-0.45387931699775175,-0.18852643692555443,-0.4667169627133287,59.209240989988764,-60.960485799236295,62.517541704300235,0.0,-9.933466539753063,-9.983341664682815
0.5900000000000003,2.9281460186231096,-2.5087845886881226,-13.711546783857456,19.017933166009247,-18.059517458525434,-31.55348156246181,0.0,-5.761410593056778,-5.790338165516035,0.71572214334252,-0.4614851846686353,-0.22268130906874634,-0.4745379568084878,55.94080551359199,-57.86308408142366,69.16056679659071,0.0,-9.933466539753063,-9.983341664682815
0.6000000000000003,3.123549883770903,-2.6948126565864374,-14.019528847806546,19.540386514779335,-18.602806789831465,-30.798206394909073,0.0,-5.860745258454308,-5.890171582162863,0.6946094970682892,-0.46843242733300294,-0.25704367375610954,-0.48168169716879633,52.245334877009064,-54.32893313060309,75.5275167552734,0.0,-9.933466539753063,-9.983341664682815
0.6100000000000003,3.323766633531207,-2.885876952851623,-14.319355474806065,20.02167497603041,-19.106429626518562,-29.982662699951888,0.0,-5.960079923851839,-5.990004998809692,0.6719098140524836,-0.4746682602978303,-0.2915331597773484,-0.4880939061246547,48.12884612510746,-50.3622836687096,81.55436949571832,0.0,-9.933466539753063,-9.983341664682815
0.6200000000000003,3.5283436000855364,-3.081538466470067,-14.610464558513131,20.457696655432933,-19.566151361844426,-29.1109083707066,0.0,-6.05941458924937,-6.08983841545652,0.6476026695920666,-0.4801394805163543,-0.3260637143367884,-0.493719875819894,43.60216794025237,-45.972173532586424,87.17543292452896,0.0,-9.933466539753063,-9.983341664682815
0.6300000000000003,3.7367886937259165,-3.2813172578908225,-14.892341241348541,20.84450936403802,-19.977879142075537,-28.187668283541058,0.0,-6.1587492546469,-6.189671832103349,0.6216730838553447,-0.4847926906167588,-0.3605436026766441,-0.4985046985769498,38.68127086050895,-41.17277802311111,92.32400871655409,0.0,-9.933466539753063,-9.983341664682815
0.6400000000000003,3.948572543293671,-3.484694421747227,-15.164524609642351,21.17838495677543,-20.33771638564047,-27.21833682938101,0.0,-6.258083920044431,-6.289505248750177,0.5941119876944181,-0.4885745433517781,-0.39487544172331307,-0.5023935182605442,33.387559273741196,-35.98372435649321,96.93314541600493,0.0,-9.933466539753063,-9.983341664682815
0.6500000000000004,4.163131204404009,-3.691114621640769,-15.426614329990596,21.45586611103381,-20.6420199893542,-26.208972034824413,0.0,-6.357418585441962,-6.3893386653970055,0.5649166927031294,-0.4914320066755435,-0.42895627066930125,-0.5053318028520388,27.748115425837803,-30.430360371373165,100.93647945565958,0.0,-9.933466539753063,-9.983341664682815
0.6600000000000004,4.379869454038117,-3.899989218249053,-15.678277134256547,21.673824963410727,-20.887459660828426,-25.166280426595144,0.0,-6.456753250839492,-6.489172082043834,0.5340913626519722,-0.4933126495133107,-0.46267766141108774,-0.5072656383019492,21.795885237691763,-24.5439671474227,104.2691608229271,0.0,-9.933466539753063,-9.983341664682815
0.6700000000000004,4.598164683215301,-4.110700005341016,-15.919253052720054,21.829522917718435,-21.071078709196254,-24.097591846350717,0.0,-6.556087916237023,-6.589005498690662,0.5016474831285208,-0.49416494813305817,-0.49592587174595304,-0.5081420435670413,15.569795430770668,-18.361904836782664,106.86885802444255,0.0,-9.933466539753063,-9.983341664682815
0.6800000000000004,4.81737139152709,-4.322603560516011,-16.149361287710967,21.920670831178956,-21.190355517499512,-23.01082349909124,0.0,-6.655422581634554,-6.688838915337491,0.4676043259042181,-0.49393861285502305,-0.5285820441857995,-0.5079093065606093,9.114791346051994,-11.927680830325734,108.6768347259475,0.0,-9.933466539753063,-9.983341664682815
0.6900000000000004,5.036826278332623,-4.5350362086318885,-16.368505613902578,21.94548868055326,-21.243264811587686,-21.914432619161186,0.0,-6.754757247032084,-6.788672331984319,0.43198940423824556,-0.49258493464582237,-0.5605224531704838,-0.5065173405497579,2.4817849374305356,-5.290929408817226,109.6390879930056,0.0,-9.933466539753063,-9.983341664682815
0.7000000000000004,5.255853915414169,-4.747319585977489,-16.576679186548155,21.902763708154517,-21.228337734560053,-20.817357264557813,0.0,-6.854091912429615,-6.888505748631148,0.3948389150194991,-0.49005715093786073,-0.5916188033543739,-0.5039180603217455,-4.272497239874403,1.4927077027633242,109.70753546033744,0.0,-9.933466539753063,-9.983341664682815
0.7100000000000004,5.473772974934509,-4.958766782331177,-16.77396863558855,21.791905952034092,-21.144719635368862,-19.728944904039377,0.0,-6.953426577827146,-6.988339165277976,0.35619816334151166,-0.48631082979237444,-0.6217385814949433,-0.5000657772128002,-11.085775612042372,8.361809919119306,108.84123605184361,0.0,-9.933466539753063,-9.983341664682815
0.7200000000000004,5.68990297471581,-5.168689026213349,-16.960557322018172,21.612999978130073,-20.992224388217227,-18.658868642962176,0.0,-7.052761243224676,-7.0881725819248045,0.31612196480598576,-0.48130427128602826,-0.6507454642884983,-0.4949176118476442,-17.890597390401943,15.249524715163385,107.0076261077202,0.0,-9.933466539753063,-9.983341664682815
